word	label
哇哩咧	uw
哇勒塞你娘	uw
奸淫	uw
尸体	uw
度烂	uw
很气	uw
很臭	uw
很混	uw
很丑	uw
很烂	uw
很蠢	uw
很屌	uw
怒火	uw
怎麽混	uw
怎麽混的	uw
怎麽这样	uw
怎麽搞	uw
怎麽搞的	uw
怎样	uw
怨命	uw
怨愤	uw
恨死你	uw
恨你	uw
恨的牙痒痒	uw
恨得牙痒痒	uw
恨极	uw
扁一扁	uw
扁你	uw
扁到你说不出话	uw
是我的错吗	uw
是非不分	uw
毒打一顿	uw
流眼泪	uw
泄恨	uw
为什麽还	uw
为耻	uw
为祸	uw
狠打	uw
狠很	uw
狠骂	uw
狡诘	uw
看了就有气	uw
看不过去	uw
看你娘卡好	uw
砍下	uw
砍死	uw
砍掉	uw
砍落	uw
砍断	uw
耍小姐脾气	uw
耍什麽狠	uw
耍心机	uw
耍色	uw
耍我	uw
耍狠	uw
耍起狠	uw
耍脾气	uw
耍贱	uw
耍贱招	uw
胡吹	uw
胡乱搞	uw
胡干	uw
胡搞	uw
致人死命	uw
苦大仇深	uw
要被当了	uw
要饭	uw
要饭的	uw
计较	uw
迫不	uw
风凉	uw
风凉话	uw
倒底要怎样	uw
倒置	uw
俱焚	uw
匪谍	uw
匪类	uw
哼！	uw
哭幺	uw
哭夭	uw
哭夭个屁	uw
哭妖	uw
哭爸	uw
哭妈	uw
唉呀	uw
唉唷	uw
唉哟	uw
恐布	uw
恐布份子	uw
挟怨	uw
捉贼	uw
挫赛	uw
挨打	uw
根本不是我	uw
根本就	uw
气死ㄌ	uw
气死了	uw
气死人	uw
气死我了	uw
气昏	uw
气的半死	uw
气得	uw
气绝身亡	uw
气疯	uw
气愤填膺	uw
气坏	uw
浪费时间	uw
烙跑	uw
疲累	uw
真他x的虽	uw
真他ㄇㄉ	uw
真他ㄉ滥	uw
真他妈	uw
真他妈的	uw
真他妈贱	uw
真是够了	uw
真是烂	uw
真是蠢	uw
真气	uw
真给他	uw
真干	uw
真烂	uw
真蠢	uw
破口	uw
破麻	uw
破铜烂铁	uw
破机八	uw
破坏心情	uw
破坏我的心情	uw
粉无聊	uw
粉屌	uw
臭功夫	uw
臭老师	uw
臭老猴	uw
臭老头	uw
臭你老师咧	uw
臭屁	uw
臭男人	uw
臭狗	uw
臭青蛙	uw
臭美	uw
臭娘们	uw
臭蚊子	uw
臭话	uw
臭酸	uw
臭铜钱	uw
臭德性	uw
臭脸	uw
草菅	uw
讨人厌	uw
讨厌鬼	uw
逃不过	uw
逃生	uw
逃避责任	uw
追杀	uw
闪人	uw
闪边	uw
除害	uw
除掉	uw
马屁	uw
马屁话	uw
马的	uw
马的咧	uw
马的逼	uw
高不成	uw
斗不过	uw
斗臭	uw
斗起来	uw
鬼天气	uw
鬼叫	uw
鬼东西	uw
鬼玩意	uw
乾阴阳	uw
伪人	uw
伪人之心	uw
做人情	uw
做死做活	uw
做秀	uw
做坏	uw
做坏事	uw
偷人	uw
偷骂	uw
动干戈	uw
动不动	uw
动不动就发脾气	uw
动手	uw
动粗	uw
唱衰	uw
唯恐不及	uw
唯恐天下不乱	uw
国仇家恨	uw
够了	uw
够了没	uw
够不爽	uw
带衰	uw
从中作梗	uw
情何以堪	uw
掉泪	uw
救我	uw
教得烂	uw
败家女	uw
欲呕	uw
杀千刀	uw
淌混水	uw
混日	uw
混兄弟	uw
混吃混住	uw
混吃混喝	uw
混吃等死	uw
混江湖	uw
混流氓	uw
混淆国际视听	uw
混球	uw
泪下	uw
泪流	uw
泪流满面	uw
泪动	uw
淫污	uw
淫荡样	uw
深恨	uw
牵挂	uw
牵肠挂肚	uw
理不直不壮	uw
现世报	uw
痔疮	uw
眼睛狗到蛤仔肉	uw
眼睛瞎调	uw
笨猪	uw
羞怯怯	uw
羞於	uw
羞羞羞	uw
莫名	uw
莫明	uw
莫明奇妙	uw
莫能	uw
被打	uw
被利用	uw
被狗吃	uw
被干走	uw
被雷打死	uw
被骗	uw
贪念	uw
这麽烂	uw
连屁都不如	uw
逞强	uw
造假	uw
雪特	uw
竟然一直给我	uw
鸟不拉机	uw
鸟东西	uw
鸟屎	uw
鸟话	uw
鸟态度	uw
最恨	uw
最糟的是	uw
最屌	uw
最跩	uw
单挑	uw
围殴	uw
堪虑	uw
报歉	uw
报忧	uw
寻仇	uw
恶有恶报	uw
恶言	uw
恶言相向	uw
恶狠	uw
恶狠很	uw
恶报	uw
恶势力	uw
恶搞	uw
恶质	uw
恶脸	uw
恶脸相向	uw
悲情	uw
悲触	uw
闷着	uw
慨然	uw
慨叹	uw
惶急	uw
揍一顿	uw
援交	uw
敢死你	uw
敢骗	uw
敢骗我	uw
凑什麽热闹	uw
无语	uw
无法挽回	uw
无耻谓之贱	uw
无聊人做无聊事	uw
无聊死了	uw
无聊毙	uw
无语问苍天	uw
无德	uw
犀利	uw
发泄	uw
发酒疯	uw
稀罕	uw
等着看	uw
等着瞧	uw
结怨连仇	uw
绝不	uw
绝不原谅你	uw
绝对不会原谅你	uw
给你们好看	uw
给我小心点	uw
给我死	uw
给我注意一点	uw
给我注意点	uw
善罢干休	uw
菜鸟	uw
越气	uw
越想越气	uw
超讨厌	uw
趁乱抢劫	uw
闲闲没事	uw
闲闲没事做	uw
饮恨	uw
乱叫	uw
乱吃	uw
乱吃豆腐	uw
乱吹牛	uw
乱吠	uw
乱吼	uw
乱屁	uw
乱批评	uw
乱批评别人	uw
乱扯	uw
乱杀	uw
乱搞	uw
乱盖	uw
乱说话	uw
乱骂	uw
乱骂人	uw
乱讲	uw
乱辩	uw
乱诌	uw
傲脾气	uw
伤心死了	uw
伤痛欲绝	uw
嗟叹	uw
呜哩哩	uw
呜呜咽咽	uw
呛声	uw
塞八	uw
塞你娘鸡吧	uw
塞你祖马勒	uw
塞到	uw
塞拎娘	uw
塞哩几抠碗粿	uw
嫉羡	uw
嫌东嫌西	uw
嫌贫	uw
妈ㄉ	uw
妈的	uw
干！	uw
干上	uw
干他	uw
干你老师	uw
干你娘	uw
干你娘老鸡巴	uw
干你娘老鸡麦	uw
干你桌来	uw
干你祖宗十八代	uw
干走	uw
干里娘操鸡麦	uw
干到最高点	uw
干你全家	uw
干的好事	uw
干娘	uw
干麻	uw
干瞧	uw
干礁	uw
干声连连	uw
干谯	uw
干醮	uw
干屄	uw
干恁	uw
干恁老老鸡掰	uw
干恁娘	uw
旁徨	uw
意乱	uw
惹人厌	uw
惹上	uw
惹毛	uw
惹到	uw
惹到你	uw
惹的祸	uw
搞了再说	uw
搞了鬼	uw
搞下去	uw
搞小动作	uw
搞小圈圈	uw
搞不懂	uw
搞什麽	uw
搞什麽名堂	uw
搞什麽玩意	uw
搞什麽飞机	uw
搞什麽鬼	uw
搞公关	uw
搞分裂	uw
搞台独	uw
搞屁	uw
搞屁啊	uw
搞投机	uw
搞的鬼	uw
搞封建	uw
搞政治	uw
搞政变	uw
搞飞机	uw
搞迷信	uw
搞斗争	uw
搞妇运	uw
搞得一团乱	uw
搞统一	uw
搞这一套	uw
搞援交	uw
搞阶级斗争	uw
搞新闻	uw
搞违建	uw
搞独立	uw
搞钱	uw
搞关系	uw
搞啥鬼	uw
搪塞过去	uw
敬陪末座	uw
楞住	uw
溘逝	uw
烦死	uw
烦死了	uw
煞费	uw
瑟缩	uw
当不了	uw
当不起	uw
畸型	uw
万劫不复	uw
经不起	uw
经受不起	uw
羡慕	uw
脚踢	uw
脑满肠肥	uw
落泪	uw
装可怜	uw
装死	uw
装肖唯	uw
装屎	uw
装模做样	uw
诡不诡异	uw
诡异	uw
较劲	uw
运气好	uw
游街	uw
游街示众	uw
逼人	uw
逼走	uw
逼使	uw
逼政	uw
逼退	uw
逼退回	uw
逼视	uw
逼缴	uw
违建	uw
违约	uw
违悖	uw
违章	uw
违章式	uw
遇刺	uw
过少	uw
过世	uw
过份	uw
过节	uw
遍寻	uw
钳制	uw
隔绝掉	uw
陨落	uw
雷霹	uw
像哈巴狗一样	uw
呕气	uw
对付不了	uw
惭不惭愧	uw
惨绿	uw
摸不清	uw
杠上	uw
枪毙	uw
滚回去	uw
滚远	uw
满腹疑云	uw
满脸烂肉	uw
睡不着	uw
祸延	uw
管你去死	uw
管我	uw
算你厉害	uw
算啥	uw
精神分裂	uw
舔鸟蛋	uw
蒙冤	uw
误人	uw
误人子弟	uw
说打就打	uw
说粗话	uw
说鸟话	uw
说话不算话	uw
诱拐走	uw
赶快消失	uw
赶这样说	uw
僵持不下	uw
唠里唠叨	uw
嘴巴放乾净一点	uw
嘴巴烂掉	uw
增恶	uw
忧国忧民	uw
愤而	uw
摩擦	uw
撞死	uw
撕破脸	uw
暴戾之气	uw
暴发出	uw
暴发出来	uw
暴敌	uw
瞎了狗眼	uw
瞎了眼	uw
瞎眼	uw
码的	uw
骂一顿	uw
骂他	uw
骂他神经病	uw
骂出	uw
骂出来	uw
骂得很惨	uw
骂粗话	uw
冲三小	uw
冲天骂娘	uw
谈不拢	uw
谁死谁亡	uw
谁来救救我	uw
猪八戒	uw
猪母	uw
猪狗	uw
猪狗不如	uw
猪哥	uw
猪就是猪	uw
贱女人	uw
贱男人	uw
贱命	uw
贱命一条	uw
贱招	uw
贱种	uw
醉醺醺	uw
酶烂	uw
靠幺	uw
靠夭	uw
靠北	uw
靠母	uw
靠啊	uw
靠腰	uw
养不起	uw
养伤	uw
饿死光	uw
饿昏	uw
饿馑	uw
驶你母	uw
闹大	uw
闹法庭	uw
闹革命	uw
闹得不可开交	uw
闹得不愉快	uw
闹僵	uw
闹翻	uw
冀望	uw
凝重	uw
器焰嚣张	uw
学不来	uw
学坏	uw
凭什麽	uw
憾恨	uw
战败	uw
战栗	uw
操你	uw
操你母	uw
操你的	uw
操你妈	uw
操你个鬼	uw
整死	uw
整垮	uw
横刀夺爱	uw
机八	uw
机八毛	uw
机八事	uw
机车	uw
机歪	uw
机机歪歪	uw
踹开	uw
输家	uw
错的是你	uw
锥心	uw
随你便	uw
头皮发麻	uw
头壳坏去	uw
头壳坏掉	uw
默默承受	uw
吓一跳	uw
吓了一跳	uw
吓到	uw
吓坏	uw
压抑住	uw
懂个屁	uw
毙了	uw
毙了他	uw
毙了你	uw
滥打	uw
滥打人	uw
滥用职权	uw
滥老师	uw
滥挖	uw
滥砍	uw
滥捕	uw
滥葬	uw
灿怒嚣憎	uw
墙头草两边倒	uw
粪尿	uw
缝你嘴巴	uw
总行了吧	uw
亏死	uw
亏死了	uw
亏马子	uw
赛人样	uw
赛你娘	uw
赛林良	uw
还不够乱吗	uw
还想怎样	uw
还会做什麽	uw
丑不拉叽	uw
丑死	uw
丑死了	uw
丑男	uw
丑丑	uw
丑丑的	uw
断掉	uw
藏刀	uw
离我远一点	uw
杂碎	uw
鸡八	uw
鸡巴	uw
鸡巴毛	uw
鸡屎肚	uw
鸡歪	uw
坏心	uw
坏心肠	uw
坏去	uw
坏孩子	uw
坏掉	uw
懒趴	uw
懒得理你	uw
痴人	uw
关他屁事	uw
关我什麽事	uw
关我辟事	uw
难看死了	uw
骗吃混喝	uw
烂上	uw
烂上万倍	uw
烂女人	uw
烂仗	uw
烂污货	uw
烂老师	uw
烂肉	uw
烂车	uw
烂到	uw
烂到极点	uw
烂到爆	uw
烂校鸟系	uw
烂掉	uw
烂货	uw
烂家伙	uw
烂源	uw
烂学校	uw
烂戏	uw
蠢女	uw
蠢牛	uw
蠢呆	uw
蠢男	uw
蠢妇	uw
蠢蛋	uw
蠢毙	uw
蠢举	uw
蠢翻	uw
蠢翻了	uw
蠢驴	uw
罗唆	uw
罗哩吧唆	uw
骄弱	uw
髒唐烂汉	uw
惊叫	uw
惊呼	uw
惊呼出来	uw
惊栗	uw
惊觉	uw
让人讦	uw
让你好看	uw
让你死	uw
肏你	uw
屌什麽	uw
屌屁	uw
屌儿啷当	uw
屌琅当	uw
屌啥	uw
啥玩意	uw
跩什麽	uw
跩什麽鬼	uw
跩什麽跩	uw
跩屁	uw
跩的二五八万	uw
跩个屁	uw
骭林娘	uw
恶心鬼	uw
憋死	uw
憋着	uw
东山再起	uw
虚矫	uw
积欠	uw
拖拖拉拉	uw
白饶	uw
交迫	uw
劫难	uw
洋洋得意	uw
阴奉阳违	uw
头目	uw
兵差	uw
错谬	uw
视同草芥	uw
畏强欺弱	uw
拉帮结伙	uw
纰缪	uw
手腕	uw
白食	uw
饿殍	uw
谬错	uw
首犯	uw
白卷	uw
覆亡	uw
贿金	uw
盗世窃誉	uw
黝黝	uw
绝路	uw
做梦	uw
反击	uw
纷纭	uw
败兵	uw
宠信	uw
味同嚼醋	uw
内奸	uw
坑骗	uw
败家精	uw
赖词儿	uw
支解	uw
推残	uw
祸殃	uw
倒台	uw
残敌	uw
过火	uw
旷废	uw
遮掩	uw
正凶	uw
无奇	uw
搅缠	uw
后来人	uw
阻挡	uw
隔膜	uw
强嘴	uw
罪迹	uw
指靠	uw
发配	uw
陈言	uw
下三赖	uw
班房	uw
旧帐	uw
苦海	uw
粗略	uw
冗笔	uw
窥测	uw
隐僻	uw
阎罗	uw
合谋	uw
伏罪	uw
倒悬	uw
仇冤	uw
干嚎	uw
送死	uw
奔逃	uw
诳话	uw
懒骨头	uw
纵恿	uw
稀巴烂	uw
胡涂	uw
苟且偷生	uw
拐骗	uw
混充	uw
苦楚	uw
亏累	uw
挟嫌	uw
信不过	uw
固陋	uw
叨唠	uw
唆使	uw
杂烩	uw
侜张	uw
保命	uw
威逼	uw
放黜	uw
卤莽	uw
号丧	uw
遁词	uw
残怍	uw
伏法	uw
进搀	uw
中不溜儿	uw
耍横	uw
顿挫	uw
错字	uw
耗损	uw
打斗	uw
干犯	uw
雷同	uw
逼命	uw
铁杆	uw
贬职	uw
陵夷	uw
倒毙	uw
傀儡	uw
前途渺茫	uw
满面愁容	uw
浑说	uw
败家子儿	uw
低产	uw
打劫	uw
匪巢	uw
长舌	uw
撒村	uw
漏子	uw
毒资	uw
漏丑	uw
垂死	uw
开倒车	uw
无端生事	uw
鄙称	uw
八面圆	uw
孤家寡人	uw
烂帐	uw
奸计	uw
马脚	uw
蠢才	uw
疲弱	uw
翻车	uw
作嗓子	uw
仇杀	uw
陋俗	uw
傻气	uw
嘲哳	uw
黄毒	uw
饥寒	uw
幽寂	uw
拉扯	uw
劣绅	uw
捞一把	uw
空手而归	uw
收罗	uw
蛮缠	uw
粗俗鲁莽	uw
罗嗦	uw
病疫	uw
残兵	uw
服罪	uw
丘八	uw
困厄	uw
苦差	uw
白面儿	uw
出风头	uw
二流子	uw
负债	uw
色魔	uw
差迟	uw
海损	uw
犯讳	uw
隐君子	uw
坏帐	uw
罪咎	uw
怨艾	uw
败	uw
变本加厉	uw
熬刑	uw
遭瘟	uw
怕苦怕累	uw
口腹蜜剑	uw
点卯	uw
钻牛角	uw
浮名	uw
断路	uw
陷井	uw
居心剖测	uw
横死	uw
勾联	uw
嘻嘻哈哈	uw
倒赔	uw
病句	uw
饥色	uw
横蛮无礼	uw
呆帐	uw
火拼	uw
昏庸无能	uw
握风揖缝	uw
狼奔豸突	uw
飞灾	uw
恶少	uw
背货	uw
千部一腔	uw
降格	uw
裹挟	uw
拉山头儿	uw
祸端	uw
讹舛	uw
横征暴敛	uw
刽子手	uw
旷工	uw
轻敌	uw
蹦达	uw
势均力敌	uw
现丑	uw
着魔	uw
伏诛	uw
绊脚索	uw
开后门	uw
恶神	uw
窘况	uw
耗竭	uw
德薄望轻	uw
贰心	uw
看风使船	uw
冻馁	uw
牛刀小试	uw
中饱	uw
时弊	uw
毕露	uw
假话	uw
同日而语	uw
攀高枝儿	uw
诘难	uw
窟宅	uw
重现	uw
残匪	uw
索要	uw
仰赖	uw
宰	uw
厄境	uw
无为	uw
发贱	uw
损己为人	uw
遭报	uw
套近乎	uw
挫损	uw
贫弱	uw
愁城	uw
扰攘	uw
党魁	uw
酗酒	uw
微瑕	uw
裹胁	uw
陵轹	uw
乖舛	uw
声气相投	uw
庞大	uw
虫害	uw
火并	uw
弃信忘义	uw
亏损	uw
巧取豪夺	uw
隔阂	uw
蔽政	uw
逋欠	uw
厌薄	uw
对得起	uw
搜括	uw
货损	uw
冤诬	uw
祸祟	uw
无稽谰言	uw
邪气	uw
溃退	uw
案底	uw
荒歉	uw
编造	uw
淫词	uw
杀	uw
肥大	uw
凶荒	uw
罪证	uw
施展	uw
粗卤	uw
支绌	uw
流痞	uw
凶神	uw
急性	uw
帮伙	uw
犯案	uw
鼓噪	uw
洗劫一空	uw
短缺	uw
充军	uw
乖违	uw
反扑	uw
蹀血	uw
装傻	uw
搜罗	uw
惹事	uw
掺假	uw
仗持	uw
枭雄	uw
暗射	uw
妖精	uw
哂笑	uw
嘴馋	uw
杜撰	uw
意气相投	uw
宠幸	uw
消磨	uw
开小差儿	uw
边患	uw
僵死	uw
浮生	uw
惨变	uw
邪说	uw
气焰嚣张	uw
依然如故	uw
绝境	uw
战犯	uw
了草	uw
自掘坟墓	uw
惨状	uw
国难	uw
拦路虎	uw
拦劫	uw
按兵不动	uw
联络	uw
霸权	uw
壅塞	uw
缺欠	uw
贿款	uw
鼓惑	uw
魔窟	uw
溃灭	uw
滑坡	uw
暗流	uw
明知故犯	uw
逋逃	uw
宦海	uw
顶罪	uw
杂税	uw
外寇	uw
废品	uw
磨缠	uw
腹诽	uw
搁浅	uw
挂累	uw
窠臼	uw
奸雄	uw
纷争	uw
巧言利口	uw
走马观花	uw
盲动	uw
贱民	uw
壁障	uw
伤耗	uw
败草	uw
公私不分	uw
松弛	uw
犟嘴	uw
翻脸	uw
惨祸	uw
中溜儿	uw
任人唯亲	uw
倾巢	uw
不振	uw
不相上下	uw
败胃	uw
复旧	uw
残余	uw
止步不前	uw
羁勒	uw
罪魁	uw
吃罪	uw
弹丸	uw
霉气	uw
冤情	uw
煎熬	uw
含胡	uw
重演	uw
胡匪	uw
褴褛	uw
操纵	uw
附和	uw
试尝辄止	uw
坐监狱	uw
骗	uw
兵灾	uw
打败	uw
抗拒	uw
二乎	uw
气味相投	uw
闲磨	uw
钻后门	uw
摆治	uw
入魔	uw
屈伏	uw
犯事	uw
错案	uw
推涛作浪	uw
臆见	uw
私藏	uw
噩兆	uw
惨景	uw
糊弄	uw
残部	uw
沿袭	uw
阴骘	uw
现眼	uw
悖理	uw
千方百计	uw
朋党	uw
开口子	uw
赖子	uw
冗繁	uw
鼓捣	uw
肆行无忌	uw
雕砌	uw
创痛	uw
窝藏	uw
把柄	uw
乖蹇	uw
离题万里	uw
偷取	uw
串连	uw
过热	uw
盗版	uw
窟穴	uw
杂音	uw
一无所得	uw
假情假意	uw
词穷理屈	uw
拉下水	uw
覆灭	uw
苦果	uw
歪门外道	uw
哗变	uw
冤府	uw
徇私	uw
贪赃	uw
乱用	uw
怕死鬼	uw
大故	uw
厄难	uw
想方设法	uw
糟践	uw
半疯子	uw
割让	uw
寡合	uw
敌巢	uw
犯浑	uw
回击	uw
雕琢	uw
疏失	uw
解体	uw
贩私	uw
创痍	uw
压误	uw
背咽	uw
无风三尺浪	uw
闲言闲语	uw
年迈力衰	uw
脓包	uw
半心半意	uw
文句不通	uw
尸位	uw
贪生不死	uw
宣称	uw
触礁	uw
暴尸	uw
陈货	uw
魔难	uw
非命	uw
矮胖	uw
黑货	uw
钻头觅缝	uw
寻衅	uw
败亡	uw
变味	uw
冤家	uw
谬说	uw
翻船	uw
叱令	uw
转向	uw
耗神	uw
糟糠	uw
缺损	uw
年老体弱	uw
贩子	uw
伸腿	uw
意见	uw
投合	uw
低廉	uw
浓艳	uw
妄自菲薄	uw
盘剥	uw
自轻自贱	uw
糟报	uw
昭然若揭	uw
恨不得	uw
上赶	uw
浅显	uw
吹胡子	uw
洒泪	uw
号啕	uw
贪色	uw
凶相毕露	uw
姘妇	uw
癞皮狗	uw
骚货	uw
疑念	uw
愁肠寸断	uw
燥热	uw
如坐针毡	uw
张皇	uw
蛇吞象	uw
眼馋肚饱	uw
BS	uw
八婆	uw
呕像	uw
MPJ	uw
摇头摆尾	uw
儇薄	uw
贪嘴	uw
愚直	uw
浮皮潦草	uw
蛮勇	uw
自恋	uw
有勇无谋	uw
耍滑头	uw
身单力薄	uw
发酸	uw
奉迎	uw
露丑	uw
妻离子散	uw
打掩护	uw
沉痛	uw
抬杠	uw
急转直下	uw
恨不能	uw
花哨	uw
哄笑	uw
弹冠相庆	uw
舍不得	uw
悲愤交加	uw
火气	uw
耍态度	uw
怒色	uw
抱屈	uw
人地生疏	uw
抽咽	uw
夜叉	uw
奸妇	uw
愁眉苦眼	uw
着慌	uw
手忙脚乱	uw
B4	uw
bt	uw
歇菜	uw
無語	uw
gun	uw
私利	uw
光秃秃	uw
滞后	uw
焦枯	uw
奸人	uw
假大空	uw
摆普儿	uw
缪错	uw
牺惶	uw
现臭	uw
葊陋	uw
愚儒	uw
骇然	uw
暴殄天物	uw
凄清	uw
玉碎	uw
膀阔腰圆	uw
错爱	uw
有心眼	uw
叫真儿	uw
潮乎乎	uw
诱导	uw
振振有词	uw
痛诉	uw
抱委屈	uw
啼泣	uw
号哭	uw
冤沉海底	uw
寂廖	uw
亡魂丧胆	uw
怨毒	uw
睚眦	uw
可气	uw
脸皮厚	uw
狗崽子	uw
姘头	uw
坏东西	uw
长舌妇	uw
又哭又闹	uw
异味	uw
不顺心	uw
腆颜	uw
惭怍	uw
自省	uw
壮志未酬	uw
人心浮动	uw
手足无措	uw
慌神	uw
妒意	uw
滚出去	uw
HJ	uw
JR	uw
LJ	uw
碎嘴子	uw
情妇	uw
狗彘不若	uw
德薄	uw
装佯	uw
不知死活	uw
欺上瞒下	uw
乱来	uw
暴力行为	uw
倦怠	uw
流水无情	uw
笼统	uw
偏僻	uw
小崽子	uw
固步自封	uw
偏失	uw
淫心	uw
凡俗	uw
无耻之徒	uw
看财奴	uw
淫糜	uw
耍花腔	uw
狐媚	uw
点头哈腰	uw
劣迹昭著	uw
假劣	uw
冲杀	uw
癞子	uw
靡费	uw
老古董	uw
大势已去	uw
悔过	uw
哀思	uw
危惧	uw
拆烂污	uw
滑不唧溜	uw
浅易	uw
泼悍	uw
蔫不溜	uw
哀哀	uw
苦处	uw
哭鼻子	uw
哭嚎	uw
丧家之犬	uw
外遇	uw
狗东西	uw
地头蛇	uw
佞人	uw
哭闹	uw
焦渴	uw
乏力	uw
怯场	uw
醋心	uw
红眼病	uw
犯嘀咕	uw
真TM	uw
你丫	uw
玩忽职守	uw
阴鸷	uw
不自量	uw
心窄	uw
乖刺	uw
跳梁小丑	uw
铁公鸡	uw
瞒骗	uw
玩花样	uw
曲意奉承	uw
沧海一粟	uw
没脸	uw
不怎么样	uw
发傻	uw
进谗	uw
愦乱	uw
依然故我	uw
反省	uw
鸡飞蛋打	uw
单一	uw
固守	uw
不过尔尔	uw
鄙贱	uw
叫真	uw
哀艳	uw
慰唁	uw
无可辩驳	uw
民愤	uw
泄愤	uw
尸骨未寒	uw
哀叫	uw
节哀	uw
痛失	uw
无辜	uw
忧戚	uw
切肤之痛	uw
哀泣	uw
泣不成声	uw
泪汪汪	uw
有口难分	uw
水深火热	uw
潮湿	uw
兔崽子	uw
坏分子	uw
土棍	uw
魔头	uw
谣诼	uw
离愁	uw
窘态	uw
迷惘	uw
蹦跶	uw
歉意	uw
悔罪	uw
终天之恨	uw
焦虑不安	uw
心乱如麻	uw
忐忑	uw
浑身解数	uw
啥也不说了	uw
抓狂	uw
臭嘴	uw
糗大了	uw
我吐	uw
好高务远	uw
爱发牢骚	uw
无的放失	uw
阴贼	uw
幸灾乐祸	uw
乏货	uw
装假	uw
油嘴滑舌	uw
厚此薄彼	uw
村俗	uw
愚味	uw
不知进退	uw
刁诈	uw
粉饰	uw
离谱	uw
反眼不识	uw
心眼多	uw
冷语冰人	uw
半封建	uw
吃偏饭	uw
老一套	uw
不廉	uw
歹心	uw
名不符实	uw
想当然	uw
不渝	uw
混说	uw
赖账	uw
批缪	uw
愁绪	uw
火性	uw
翻悔	uw
悲郁	uw
二流	uw
好景不长	uw
好胜	uw
使人发怒	uw
挑食	uw
骨鲠	uw
瞒上欺下	uw
拌嘴	uw
庇荫	uw
拂袖	uw
睥睨	uw
迁怒于人	uw
甩脸子	uw
心悸	uw
努牙突嘴	uw
贫嘴	uw
心劳日拙	uw
心绪不宁	uw
悠忽	uw
油头滑脑	uw
隐痛	uw
软骨头	uw
死顽固	uw
猬辞	uw
小气鬼	uw
欠拍	uw
bc	uw
LM	uw
sb	uw
悲哽	uw
不道	uw
邪心	uw
众怒	uw
嘴脸	uw
SM	uw
傻B	uw
偷梁换柱	uw
悲壮	uw
致哀	uw
强颜欢笑	uw
涕泣	uw
吞声	uw
瘆人	uw
艰险	uw
恫毅虚喝	uw
没皮没脸	uw
贱视	uw
心硬	uw
杀风景	uw
口尚乳臭	uw
渺无音信	uw
落水狗	uw
鼠类	uw
混世魔王	uw
牛鬼蛇神	uw
死硬派	uw
恶语中伤	uw
隐衷	uw
干瞪眼	uw
发慌	uw
仓促	uw
傻比	uw
SJB	uw
傻叉	uw
好大喜功	uw
摆门面	uw
崇洋	uw
自食其言	uw
打马虎眼	uw
反目无情	uw
厚古薄今	uw
顽固派	uw
厥词	uw
丧权辱国	uw
不过如此	uw
假冒伪劣	uw
离谱儿	uw
弊政	uw
辞别	uw
混噩	uw
糟瘟	uw
不好惹	uw
不服气	uw
迷失	uw
妒羡	uw
误国殃民	uw
感愤	uw
生闲气	uw
悲咽	uw
害人虫	uw
烦杂	uw
对不住	uw
自悔	uw
急迫	uw
妒嫉	uw
BD	uw
装b	uw
战争狂	uw
奸滑	uw
班门弄斧	uw
耍心眼儿	uw
迂缓	uw
吃独食	uw
道别	uw
人琴俱亡	uw
禽兽	uw
闭关锁国	uw
窝囊废	uw
缪说	uw
师出无名	uw
丧德	uw
黄粱梦	uw
醋坛子	uw
煽诱	uw
宿怨	uw
气冲斗牛	uw
短命	uw
苦水	uw
叹惋	uw
二奶	uw
贱骨头	uw
托庇	uw
玩狎	uw
王八	uw
喏喏连声	uw
闭门羹	uw
逃难	uw
套交情	uw
触目	uw
花枪	uw
怀鬼胎	uw
黄口小儿	uw
恍忽	uw
光蛋	uw
敲竹槓	uw
报丧	uw
悲歌	uw
背气	uw
崩漏	uw
鼻咽癌	uw
壁上观	uw
稀糟	uw
戏耍	uw
细作	uw
下第	uw
下台	uw
闲工夫	uw
嫌隙	uw
险滩	uw
现行犯	uw
洒狗血	uw
丧礼	uw
扫灭	uw
瑟瑟	uw
傻劲儿	uw
紧绷绷	uw
改窜	uw
默哀	uw
贻误	uw
应付	uw
云翳	uw
晕车	uw
砸饭碗	uw
糟改	uw
不足为据	uw
强颜为笑	uw
插脚	uw
搀和	uw
浅见	uw
官话	uw
褪套儿	uw
托马斯主义	uw
玩儿完	uw
亡国	uw
忘形	uw
微词	uw
簧舌	uw
哀告	uw
乱坟岗	uw
低能儿	uw
地主阶级	uw
掉舌	uw
血案	uw
血肿	uw
郎当	uw
亏空	uw
困处	uw
跑反	uw
赔小心	uw
偏食	uw
重兵	uw
抓茬儿	uw
壮胆	uw
追悼	uw
歉仄	uw
抢白	uw
跷蹊	uw
囚车	uw
耍子	uw
两面派	uw
列强	uw
丑婆子	uw
东家效颦	uw
东诓西骗	uw
逃奔	uw
天晓得	uw
翘辫子	uw
穷愁	uw
求人	uw
耍钱	uw
哭穷	uw
不中	uw
贻害	uw
怨望	uw
贼脏	uw
团团转	uw
民怨	uw
磨洋工	uw
重活	uw
追逼	uw
眩晕	uw
血泪	uw
哑巴亏	uw
闪烁其辞	uw
自卖自夸	uw
假相	uw
乱麻麻	uw
马糊	uw
至毒	uw
抱病	uw
暴举	uw
奔突	uw
崩塌	uw
鸿门宴	uw
忽悠	uw
地区霸权主义	uw
流寇主义	uw
误杀	uw
惜别	uw
下不来	uw
