word;weight
崎岖;-1.0
崎岖不平;-1.0
起绉;-1.0
起褶子;-1.0
岂有此理;-1.0
气粗;-1.0
气闷;-1.0
气盛;-1.0
气势汹汹;-1.0
气壮如牛;-1.0
千变万化;-1.0
千疮百孔;-1.0
千金一掷;-1.0
千钧一发;-1.0
千篇一律;-1.0
前呼后拥;-1.0
浅薄;-1.0
浅尝辄止;-1.0
浅陋;-1.0
欠妥;-1.0
欠完善;-1.0
欠周到;-1.0
强暴;-1.0
强横;-1.0
强行;-1.0
翘尾巴;-1.0
峭直;-1.0
怯懦;-1.0
怯然;-1.0
怯弱;-1.0
怯生生;-1.0
禽兽不如;-1.0
轻薄;-1.0
轻淡;-1.0
轻浮;-1.0
轻贱;-1.0
轻狂;-1.0
轻率;-1.0
轻佻;-1.0
穷;-1.0
穷乏;-1.0
穷极潦倒;-1.0
穷苦;-1.0
穷困;-1.0
穷困潦倒;-1.0
穷奢极侈;-1.0
穷奢极欲;-1.0
穷酸;-1.0
穷途潦倒;-1.0
穷途末路;-1.0
穷凶极恶;-1.0
穷匮;-1.0
囚首垢面;-1.0
曲曲折折;-1.0
曲折;-1.0
屈才;-1.0
屈理;-1.0
犬牙交错;-1.0
缺;-1.0
缺德;-1.0
缺乏才智;-1.0
缺乏教养;-1.0
缺乏绅士风度;-1.0
缺乏幽默;-1.0
缺心眼;-1.0
缺心眼儿;-1.0
群魔乱舞;-1.0
攘攘;-1.0
扰扰;-1.0
绕脖子;-1.0
人不为己，天诛地灭;-1.0
人不知，鬼不觉;-1.0
人声鼎沸;-1.0
人声嘈杂;-1.0
人头攒动;-1.0
人为财死，鸟为食亡;-1.0
任重道远;-1.0
任纵;-1.0
认死理;-1.0
认死理儿;-1.0
冗长;-1.0
冗余;-1.0
冗赘;-1.0
肉了叭叽;-1.0
肉麻;-1.0
如临大敌;-1.0
如临深渊;-1.0
如履薄冰;-1.0
乳臭未干;-1.0
软弱;-1.0
软弱无力;-1.0
若明若暗;-1.0
若隐若现;-1.0
弱;-1.0
弱不禁风;-1.0
弱不胜衣;-1.0
弱智;-1.0
三天打鱼两天晒网;-1.0
散乱;-1.0
散漫;-1.0
嗓子不好;-1.0
丧尽天良;-1.0
丧心病狂;-1.0
骚;-1.0
骚乱性;-1.0
色厉内荏;-1.0
色迷迷;-1.0
色情;-1.0
涩;-1.0
涩苦;-1.0
涩滞;-1.0
杀气腾腾;-1.0
杀人不见血;-1.0
杀人不眨眼;-1.0
杀人如麻;-1.0
傻;-1.0
傻呵呵;-1.0
傻乎乎;-1.0
傻里瓜唧;-1.0
傻里傻气;-1.0
傻头傻脑;-1.0
山南海北;-1.0
山穷水尽;-1.0
伤风败俗;-1.0
伤脑筋;-1.0
伤天害理;-1.0
伤心惨目;-1.0
奢;-1.0
奢侈;-1.0
奢华;-1.0
奢靡;-1.0
奢糜;-1.0
蛇蝎心肠;-1.0
身无分文;-1.0
神志委靡;-1.0
声名狼藉;-1.0
声色俱厉;-1.0
生拉硬拽;-1.0
生涩;-1.0
生疏;-1.0
生硬;-1.0
盛气凌人;-1.0
失常;-1.0
失当;-1.0
失检;-1.0
失礼;-1.0
失落;-1.0
失去理性;-1.0
失慎;-1.0
失实;-1.0
失宜;-1.0
十恶不赦;-1.0
十室九空;-1.0
食而不化;-1.0
食而不知其味;-1.0
食古不化;-1.0
实属不易;-1.0
使不得;-1.0
使人疲劳;-1.0
世情冷暖;-1.0
世俗;-1.0
世态炎凉;-1.0
誓不两立;-1.0
势不两立;-1.0
势利;-1.0
势利眼;-1.0
嗜杀成性;-1.0
嗜血;-1.0
嗜血成性;-1.0
恃才傲物;-1.0
手脚不干净;-1.0
手紧;-1.0
手生;-1.0
手头紧;-1.0
手无缚鸡之力;-1.0
守旧;-1.0
守株待兔;-1.0
瘦弱;-1.0
输理;-1.0
疏忽;-1.0
疏懒;-1.0
疏松;-1.0
鼠胆;-1.0
鼠目寸光;-1.0
数不上;-1.0
数不着;-1.0
衰弱;-1.0
衰颓;-1.0
水火不相容;-1.0
水泄不通;-1.0
水性杨花;-1.0
水中捞月;-1.0
瞬息万变;-1.0
说不过去;-1.0
说来话长;-1.0
斯文扫地;-1.0
私自;-1.0
死;-1.0
死板;-1.0
死板板;-1.0
死沉沉;-1.0
死脑筋;-1.0
死气沉沉;-1.0
死去活来;-1.0
死死;-1.0
死心塌地;-1.0
死心眼;-1.0
死心眼儿;-1.0
死性;-1.0
死一般;-1.0
死硬;-1.0
死有余辜;-1.0
肆无忌惮;-1.0
肆意;-1.0
四大皆空;-1.0
四面楚歌;-1.0
似是而非;-1.0
松垮;-1.0
松垮垮;-1.0
松散;-1.0
松散散;-1.0
松松垮垮;-1.0
耸人听闻;-1.0
俗;-1.0
俗气;-1.0
素不相识;-1.0
素昧平生;-1.0
肃杀;-1.0
酸不溜丢;-1.0
酸臭;-1.0
酸刻;-1.0
酸涩;-1.0
随风倒;-1.0
随风使舵;-1.0
随风转舵;-1.0
损;-1.0
损人利己;-1.0
琐;-1.0
琐碎;-1.0
琐细;-1.0
琐屑;-1.0
索然;-1.0
索然乏味;-1.0
索然寡味;-1.0
索然无味;-1.0
所谓;-1.0
太随便;-1.0
太虚;-1.0
贪;-1.0
贪得无厌;-1.0
贪婪;-1.0
贪心;-1.0
贪心不足;-1.0
瘫软;-1.0
谈何容易;-1.0
唐突;-1.0
烫手;-1.0
体力不支;-1.0
体弱;-1.0
体衰;-1.0
铁公鸡一毛不拔;-1.0
铁石心肠;-1.0
铁血;-1.0
听天由命;-1.0
偷;-1.0
偷工减料;-1.0
偷偷;-1.0
偷偷摸摸;-1.0
投机;-1.0
头脑空虚;-1.0
头痛;-1.0
秃;-1.0
徒劳;-1.0
徒劳无功;-1.0
徒劳无益;-1.0
徒然;-1.0
土得掉渣;-1.0
土里土气;-1.0
土气;-1.0
土俗;-1.0
土头土脑;-1.0
兔死狗烹;-1.0
兔子不吃窝边草;-1.0
兔子尾巴长不了;-1.0
颓败;-1.0
蜕化;-1.0
蜕化变质;-1.0
退化;-1.0
拖泥带水;-1.0
拖沓;-1.0
歪;-1.0
歪歪扭扭;-1.0
歪斜;-1.0
外面儿光;-1.0
外行;-1.0
顽;-1.0
顽钝;-1.0
顽梗;-1.0
顽固;-1.0
顽劣;-1.0
顽皮;-1.0
完全不重要;-1.0
万恶;-1.0
万马齐喑;-1.0
万难;-1.0
枉;-1.0
枉费心机;-1.0
枉然;-1.0
望梅止渴;-1.0
忘恩负义;-1.0
忘情;-1.0
妄;-1.0
妄自尊大;-1.0
微不足道;-1.0
微贱;-1.0
危殆;-1.0
危机四伏;-1.0
危机重重;-1.0
危急;-1.0
危如累卵;-1.0
危亡;-1.0
危险;-1.0
危在旦夕;-1.0
唯利是图;-1.0
唯我独尊;-1.0
惟利是图;-1.0
惟我独尊;-1.0
为人作嫁;-1.0
为人作嫁衣裳;-1.0
为所欲为;-1.0
萎靡不振;-1.0
委靡不振;-1.0
委琐;-1.0
伪;-1.0
伪善;-1.0
伪造;-1.0
未成熟;-1.0
未老先衰;-1.0
未受过教育;-1.0
味道不好;-1.0
味同嚼蜡;-1.0
畏怯;-1.0
文恬武嬉;-1.0
紊乱;-1.0
乌灯黑火;-1.0
乌洞洞;-1.0
乌七八糟;-1.0
乌漆墨黑;-1.0
乌涂;-1.0
乌压压;-1.0
乌烟瘴气;-1.0
污;-1.0
污秽;-1.0
污七八糟;-1.0
污浊;-1.0
无补于事;-1.0
无常;-1.0
无诚意;-1.0
无道德观念;-1.0
无的放矢;-1.0
无动于衷;-1.0
无度;-1.0
无端;-1.0
无端端;-1.0
无法无天;-1.0
无根据;-1.0
无故;-1.0
无关大局;-1.0
无关宏旨;-1.0
无关紧要;-1.0
无关痛痒;-1.0
无光;-1.0
无光泽;-1.0
无规;-1.0
无涵养;-1.0
无稽;-1.0
无济于事;-1.0
无计划;-1.0
无记名;-1.0
无纪律;-1.0
无价值;-1.0
无教养;-1.0
无节制;-1.0
无可无不可;-1.0
无口才;-1.0
无赖;-1.0
无理;-1.0
无礼;-1.0
无力;-1.0
无眉目;-1.0
无目的;-1.0
无能;-1.0
无能为力;-1.0
无凭无据;-1.0
无情;-1.0
无情无义;-1.0
无人过问;-1.0
无人问津;-1.0
无伤大雅;-1.0
无生气;-1.0
无实效;-1.0
无实质;-1.0
无所帮助;-1.0
无所不用其极;-1.0
无特色;-1.0
无望;-1.0
无味;-1.0
无谓;-1.0
无吸引力;-1.0
无限制;-1.0
无效;-1.0
无依无靠;-1.0
无意义;-1.0
无益;-1.0
无用;-1.0
无原则;-1.0
无缘无故;-1.0
无证据;-1.0
无知;-1.0
无中生有;-1.0
无助;-1.0
无足轻重;-1.0
武断;-1.0
雾里看花;-1.0
误;-1.0
误诊;-1.0
稀里糊涂;-1.0
稀松;-1.0
稀松平常;-1.0
喜新厌旧;-1.0
细碎;-1.0
瞎;-1.0
下乘;-1.0
下道儿;-1.0
下等;-1.0
下贱;-1.0
下流;-1.0
下品;-1.0
下三烂;-1.0
下三滥;-1.0
下作;-1.0
吓人;-1.0
险毒;-1.0
险恶;-1.0
险峻;-1.0
险峭;-1.0
险象环生;-1.0
险要;-1.0
险诈;-1.0
险阻;-1.0
现行;-1.0
羡余;-1.0
享乐;-1.0
萧然;-1.0
萧瑟;-1.0
萧森;-1.0
萧疏;-1.0
萧索;-1.0
萧条;-1.0
嚣杂;-1.0
嚣张;-1.0
消极;-1.0
小肚鸡肠;-1.0
小儿科;-1.0
小家子气;-1.0
小家子相;-1.0
小里小气;-1.0
小气;-1.0
小心眼;-1.0
小心眼儿;-1.0
笑里藏刀;-1.0
效率很差;-1.0
邪;-1.0
邪恶;-1.0
斜歪;-1.0
卸磨杀驴;-1.0
懈怠;-1.0
辛酸;-1.0
辛辛苦苦;-1.0
心不在焉;-1.0
心粗;-1.0
心地狭窄;-1.0
心毒;-1.0
心浮;-1.0
心黑手辣;-1.0
心狠;-1.0
心狠手辣;-1.0
心口不一;-1.0
心切;-1.0
心如蛇蝎;-1.0
心如铁石;-1.0
心胸狭隘;-1.0
心胸狭窄;-1.0
心眼儿小;-1.0
心眼儿窄;-1.0
心眼小;-1.0
心猿意马;-1.0
腥;-1.0
腥臭;-1.0
腥臊;-1.0
腥膻;-1.0
形单影只;-1.0
形格势禁;-1.0
形同路人;-1.0
形同虚设;-1.0
形影相吊;-1.0
行不通;-1.0
行为不端;-1.0
行为不检;-1.0
性急;-1.0
性情急躁;-1.0
凶;-1.0
凶巴巴;-1.0
凶暴;-1.0
凶残;-1.0
凶毒;-1.0
凶恶;-1.0
凶悍;-1.0
凶狠;-1.0
凶横;-1.0
凶狂;-1.0
凶蛮;-1.0
凶猛;-1.0
凶煞;-1.0
凶顽;-1.0
凶险;-1.0
凶戾;-1.0
胸无城府;-1.0
胸无点墨;-1.0
虚诞;-1.0
虚浮;-1.0
虚假;-1.0
虚夸;-1.0
虚荣;-1.0
虚弱;-1.0
虚设;-1.0
虚妄;-1.0
虚伪;-1.0
虚无飘渺;-1.0
虚无缥缈;-1.0
虚虚实实;-1.0
虚有其表;-1.0
虚诈;-1.0
絮叨;-1.0
絮聒;-1.0
喧天;-1.0
喧嚣;-1.0
喧杂;-1.0
喧噪;-1.0
悬乎;-1.0
学究气;-1.0
学识浅薄;-1.0
学识谫陋;-1.0
雪上加霜;-1.0
血淋淋;-1.0
血腥;-1.0
血雨腥风;-1.0
牙碜;-1.0
严峻;-1.0
严苛;-1.0
严酷;-1.0
严冷;-1.0
严厉;-1.0
严重;-1.0
言不由衷;-1.0
言之无物;-1.0
眼巴巴;-1.0
眼光短浅;-1.0
眼皮子高;-1.0
眼皮子浅;-1.0
眼生;-1.0
羊质虎皮;-1.0
阳奉阴违;-1.0
妖;-1.0
妖里妖气;-1.0
摇摇欲坠;-1.0
要不得;-1.0
野蛮;-1.0
叶公好龙;-1.0
夜郎自大;-1.0
一把死拿;-1.0
一暴十寒;-1.0
一波三折;-1.0
一不小心;-1.0
一场空;-1.0
一成不变;-1.0
一触即溃;-1.0
一发千钧;-1.0
一锅粥;-1.0
一脸横肉;-1.0
一毛不拔;-1.0
一贫如洗;-1.0
一钱不值;-1.0
一仍旧贯;-1.0
一手遮天;-1.0
一塌糊涂;-1.0
一团乱麻;-1.0
一团漆黑;-1.0
一团糟;-1.0
一文不名;-1.0
一文不值;-1.0
一窝蜂;-1.0
一无可取;-1.0
一无是处;-1.0
一无所长;-1.0
一无所有;-1.0
一言堂;-1.0
一掷千金;-1.0
依违;-1.0
衣衫不整;-1.0
颐指气使;-1.0
疑难;-1.0
倚老卖老;-1.0
以怨报德;-1.0
易变;-1.0
易怒;-1.0
臆;-1.0
意马心猿;-1.0
义正词严;-1.0
溢价;-1.0
异常;-1.0
异形;-1.0
因循守旧;-1.0
殷切;-1.0
阴暗;-1.0
阴沉;-1.0
阴沉沉;-1.0
阴毒;-1.0
阴恶;-1.0
阴晦;-1.0
阴冷;-1.0
阴凄;-1.0
阴森;-1.0
阴森森;-1.0
阴损;-1.0
阴险;-1.0
阴险毒辣;-1.0
阴阳怪气;-1.0
淫;-1.0
淫荡;-1.0
淫秽;-1.0
淫贱;-1.0
淫乱;-1.0
淫靡;-1.0
淫邪;-1.0
淫逸;-1.0
淫亵;-1.0
淫猥;-1.0
引起反感;-1.0
拥挤;-1.0
拥挤不堪;-1.0
庸;-1.0
庸碌;-1.0
庸俗;-1.0
庸庸碌碌;-1.0
用不着;-1.0
幽晦;-1.0
优柔寡断;-1.0
悠谬;-1.0
犹犹豫豫;-1.0
犹豫不决;-1.0
犹豫不前;-1.0
油滑;-1.0
油腻;-1.0
油腻腻;-1.0
油汪汪;-1.0
油脂麻花;-1.0
油渍渍;-1.0
有碍观瞻;-1.0
有弊;-1.0
有点旧;-1.0
有毒;-1.0
有毒性;-1.0
有害;-1.0
有名无实;-1.0
有难度;-1.0
有伤风化;-1.0
有失检点;-1.0
有失偏颇;-1.0
有失身分;-1.0
有始无终;-1.0
有恃无恐;-1.0
有头无尾;-1.0
有一搭没一搭;-1.0
有罪;-1.0
幼稚;-1.0
迂腐;-1.0
迂阔;-1.0
迂拙;-1.0
于事无补;-1.0
愚;-1.0
愚笨;-1.0
愚不可及;-1.0
愚痴;-1.0
愚蠢;-1.0
愚钝;-1.0
愚陋;-1.0
愚鲁;-1.0
愚昧;-1.0
愚昧无知;-1.0
愚蒙;-1.0
愚傻;-1.0
愚顽;-1.0
愚妄;-1.0
愚拙;-1.0
余剩;-1.0
逾分;-1.0
鱼龙混杂;-1.0
鱼游釜中;-1.0
与虎谋皮;-1.0
与世隔绝;-1.0
与世无争;-1.0
语无伦次;-1.0
语焉不详;-1.0
羽毛未丰;-1.0
欲壑难填;-1.0
圆滑;-1.0
约略;-1.0
越轨;-1.0
越礼;-1.0
云遮雾障;-1.0
云谲波诡;-1.0
晕头转向;-1.0
杂;-1.0
杂草丛生;-1.0
杂乱;-1.0
杂乱无章;-1.0
杂牌;-1.0
杂七杂八;-1.0
杂遝;-1.0
杂沓;-1.0
灾难性;-1.0
在困难中;-1.0
脏;-1.0
脏乎乎;-1.0
脏乱;-1.0
脏乱差;-1.0
脏兮兮;-1.0
糟;-1.0
糟糕;-1.0
凿空;-1.0
凿死理儿;-1.0
躁;-1.0
躁急;-1.0
躁狂;-1.0
造次;-1.0
造作;-1.0
贼;-1.0
贼溜溜;-1.0
贼眉鼠眼;-1.0
贼去关门;-1.0
贼头贼脑;-1.0
扎手;-1.0
张冠李戴;-1.0
张狂;-1.0
招致不幸;-1.0
照本宣科;-1.0
狰狞;-1.0
正颜厉色;-1.0
支离;-1.0
支离破碎;-1.0
直呆呆;-1.0
直瞪瞪;-1.0
直盯盯;-1.0
直勾勾;-1.0
直愣愣;-1.0
执迷不悟;-1.0
执拗;-1.0
趾高气扬;-1.0
只顾自身利益;-1.0
只听楼梯响，不见人下来;-1.0
纸上谈兵;-1.0
纸醉金迷;-1.0
志大才疏;-1.0
智障;-1.0
质次价高;-1.0
质量差;-1.0
滞;-1.0
滞背;-1.0
滞钝;-1.0
滞涩;-1.0
滞销;-1.0
窒闷;-1.0
重沓;-1.0
众叛亲离;-1.0
皱;-1.0
皱巴;-1.0
皱巴巴;-1.0
皱皱巴巴;-1.0
竹篮打水;-1.0
竹篮子打水;-1.0
竹篮子打水一场空;-1.0
煮豆燃萁;-1.0
专横;-1.0
专横跋扈;-1.0
专制;-1.0
装备不良;-1.0
装模作样;-1.0
装腔;-1.0
装腔作势;-1.0
装相;-1.0
装样子;-1.0
赘余;-1.0
捉襟见肘;-1.0
捉摸不定;-1.0
拙;-1.0
拙笨;-1.0
拙劣;-1.0
着三不着两;-1.0
浊;-1.0
子虚;-1.0
子虚乌有;-1.0
自傲;-1.0
自大;-1.0
自负;-1.0
自高自大;-1.0
自命不凡;-1.0
自命清高;-1.0
自恃;-1.0
自私;-1.0
自私自利;-1.0
自相矛盾;-1.0
纵恣;-1.0
嘴尖;-1.0
醉翁之意不在酒;-1.0
最差;-1.0
最坏;-1.0
罪不容诛;-1.0
罪大恶极;-1.0
罪恶;-1.0
罪恶多端;-1.0
罪恶深重;-1.0
罪恶滔天;-1.0
罪恶昭彰;-1.0
罪恶昭著;-1.0
罪该万死;-1.0
罪孽深重;-1.0
做作;-1.0
作势;-1.0
坐而论道;-1.0
坐井观天;-1.0
兀突;-1.0
孬;-1.0
噩;-1.0
赝;-1.0
剌戾;-1.0
剽悍;-1.0
俚俗;-1.0
倜然;-1.0
倥侗;-1.0
倥偬;-1.0
倨傲;-1.0
羸弱;-1.0
冥顽;-1.0
冥顽不化;-1.0
冥顽不灵;-1.0
谲;-1.0
谲诈;-1.0
茕茕;-1.0
茕茕孑立;-1.0
茕茕孑立，形影相吊;-1.0
荏弱;-1.0
拮据;-1.0
吆三喝四;-1.0
吆五喝六;-1.0
咄咄逼人;-1.0
嗲声嗲气;-1.0
嘈;-1.0
嘈杂;-1.0
嘀里嘟噜;-1.0
岌岌;-1.0
岌岌不可终日;-1.0
岌岌可危;-1.0
嶙峋;-1.0
嶙嶙;-1.0
犷悍;-1.0
猥鄙;-1.0
猥贱;-1.0
猥劣;-1.0
猥陋;-1.0
猥琐;-1.0
猥亵;-1.0
獐头鼠目;-1.0
忸忸怩怩;-1.0
忸怩作态;-1.0
怊;-1.0
恹;-1.0
恹恹;-1.0
悖;-1.0
悖晦;-1.0
悖谬;-1.0
悖逆;-1.0
悖妄;-1.0
悭;-1.0
悭吝;-1.0
悱;-1.0
愦;-1.0
愣头愣脑;-1.0
愀然;-1.0
愎;-1.0
阙陋;-1.0
阙略;-1.0
湎;-1.0
溲;-1.0
溷浊;-1.0
滂;-1.0
澹然;-1.0
蹇;-1.0
邋里邋遢;-1.0
邋遢;-1.0
邋邋遢遢;-1.0
羼;-1.0
媸;-1.0
孑;-1.0
孑然;-1.0
孑然一身;-1.0
孑身;-1.0
驽;-1.0
驽钝;-1.0
骈枝;-1.0
绌;-1.0
缛;-1.0
缥缈;-1.0
缭乱;-1.0
桀;-1.0
桀骜不驯;-1.0
膻;-1.0
膻气;-1.0
膻腥;-1.0
戾;-1.0
恝;-1.0
恝然;-1.0
恣;-1.0
恣意;-1.0
锱铢必较;-1.0
鸷;-1.0
鸷悍;-1.0
疣赘;-1.0
瘠;-1.0
瘠薄;-1.0
癫狂;-1.0
窈冥;-1.0
聒;-1.0
聒噪;-1.0
颛;-1.0
颛蒙;-1.0
颟顸;-1.0
蚍蜉撼大树;-1.0
蚍蜉撼树;-1.0
蚩;-1.0
趄;-1.0
蹩脚;-1.0
霭霭;-1.0
龃;-1.0
龃龉;-1.0
龉;-1.0
龌;-1.0
龌龊;-1.0
黩;-1.0
黪;-1.0
一下子爆发;-1.0
一下子爆发的一连串;-1.0
一巴掌;-1.0
一再;-1.0
一再叮嘱;-1.0
一拳;-1.0
一般杀人罪;-1.0
一阵狂风;-1.0
一阵紧张;-1.0
一掌;-1.0
一掴;-1.0
一点点;-1.0
人事不省;-1.0
入迷的人;-1.0
下流的;-1.0
下陷;-1.0
下等的;-1.0
下跌;-1.0
下狱;-1.0
下层社会;-1.0
上瘾;-1.0
上瘾者;-1.0
久经世故;-1.0
久经世故的;-1.0
乞得;-1.0
亡命者;-1.0
士气低落;-1.0
大叫大嚷着要求;-1.0
大失败;-1.0
大吃一惊的;-1.0
大批出没;-1.0
大灾难;-1.0
大雨;-1.0
大洪水;-1.0
大恐慌;-1.0
大量杀戮;-1.0
大量喷出;-1.0
大伤;-1.0
大意的;-1.0
大祸;-1.0
大错;-1.0
大声;-1.0
大声的要求;-1.0
大声要求;-1.0
大声要求的;-1.0
大嚷;-1.0
大变革;-1.0
大变动;-1.0
小气的;-1.0
小规模战斗;-1.0
小家伙;-1.0
小捣蛋;-1.0
小冲突;-1.0
工作过度;-1.0
工作过度的;-1.0
已过盛年;-1.0
已过盛年的;-1.0
不大可能;-1.0
不大可能之事;-1.0
不小心;-1.0
不小心的;-1.0
不公平的;-1.0
不切实际的;-1.0
不友好的;-1.0
不友善地;-1.0
不友善的;-1.0
不及格;-1.0
不太;-1.0
不太可能的;-1.0
不引人注意;-1.0
不引人注意的;-1.0
不毛;-1.0
不毛的;-1.0
不充分;-1.0
不充分的;-1.0
不充足;-1.0
不充足的;-1.0
不出场;-1.0
不加思考;-1.0
不加思考的;-1.0
不可否认;-1.0
不可否认的;-1.0
不可抵抗;-1.0
不可抵抗的;-1.0
不可信;-1.0
不可信的;-1.0
不可信的事物;-1.0
不可信赖;-1.0
不可思议;-1.0
不可能之事;-1.0
不可能的;-1.0
不可爱的;-1.0
不可预知;-1.0
不可预知的;-1.0
不可预测;-1.0
不可预测的;-1.0
不可靠的;-1.0
不可避免;-1.0
不可避免的;-1.0
不平均;-1.0
不平均的;-1.0
不平坦;-1.0
不平坦的;-1.0
不平常;-1.0
不平常的;-1.0
不平等的;-1.0
不平整;-1.0
不平衡的;-1.0
不平静;-1.0
不平静的;-1.0
不必要;-1.0
不必要的;-1.0
不正的;-1.0
不正直的;-1.0
不正常的兴奋;-1.0
不正当的;-1.0
不正确;-1.0
不正确的;-1.0
不休;-1.0
不光明正大;-1.0
不光明正大的;-1.0
不吉利;-1.0
不吉利的;-1.0
不名誉的;-1.0
不合;-1.0
不合宜的;-1.0
不合法的;-1.0
不合时宜的;-1.0
不合格的;-1.0
不合情理之事;-1.0
不合理的;-1.0
不合规定;-1.0
不合规定的;-1.0
不合规格之物;-1.0
不合意;-1.0
不合意的;-1.0
不合群;-1.0
不合群的动物;-1.0
不合标准;-1.0
不合标准的;-1.0
不合适地代表;-1.0
不合适的;-1.0
不合逻辑的;-1.0
不在乎;-1.0
不在乎的;-1.0
不在意;-1.0
不在意的;-1.0
不存在;-1.0
不守时;-1.0
不守规矩;-1.0
不守规矩的;-1.0
不安全;-1.0
不安全的;-1.0
不安定;-1.0
不安定的;-1.0
不安的;-1.0
不安的状态;-1.0
不安宁;-1.0
不安宁的;-1.0
不安稳;-1.0
不安稳的;-1.0
不成功的;-1.0
不成熟的;-1.0
不自在;-1.0
不自在的;-1.0
不自然;-1.0
不自然的;-1.0
不利的;-1.0
不告而别;-1.0
不均匀的;-1.0
不均等;-1.0
不妥当;-1.0
不妥当的;-1.0
不完全;-1.0
不完全的;-1.0
不完美;-1.0
不完美的;-1.0
不快乐的;-1.0
不牢固;-1.0
不牢固的;-1.0
不牢靠;-1.0
不牢靠的;-1.0
不良的;-1.0
不见;-1.0
不足之处;-1.0
不足取的;-1.0
不足的;-1.0
不受感动;-1.0
不受感动的;-1.0
不受欢迎的;-1.0
不和的;-1.0
不周到的;-1.0
不坦率;-1.0
不坦率的;-1.0
不定的;-1.0
不宜的;-1.0
不幸之事;-1.0
不幸事件;-1.0
不幸的;-1.0
不幸的人;-1.0
不忠的;-1.0
不忠实;-1.0
不忠实的;-1.0
不易的;-1.0
不易了解;-1.0
不易了解的;-1.0
不易弯曲;-1.0
不易弯曲的;-1.0
不明;-1.0
不明了;-1.0
不明了的;-1.0
不明确;-1.0
不明确的;-1.0
不服从;-1.0
不服从的;-1.0
不注意的;-1.0
不法行为;-1.0
不法的;-1.0
不直截了当;-1.0
不直截了当的;-1.0
不知不觉;-1.0
不知不觉的;-1.0
不知的;-1.0
不知恩;-1.0
不知羞耻的;-1.0
不知道的;-1.0
不肯;-1.0
不肯定;-1.0
不肯定的;-1.0
不肯接受;-1.0
不肯越过障碍物;-1.0
不近人情的;-1.0
不长果实;-1.0
不长果实的;-1.0
不信;-1.0
不信任;-1.0
不信任的;-1.0
不信实;-1.0
不信实的;-1.0
不便之处;-1.0
不便的;-1.0
不厚道;-1.0
不厚道的;-1.0
不恰当;-1.0
不恰当地;-1.0
不流行的;-1.0
不流动;-1.0
不流动的;-1.0
不活泼;-1.0
不活泼的;-1.0
不为;-1.0
不为人喜;-1.0
不为人喜的;-1.0
不省;-1.0
不省人事的;-1.0
不相宜;-1.0
不相信;-1.0
不相容;-1.0
不美;-1.0
不美的;-1.0
不耐烦的;-1.0
不负责任的;-1.0
不重要之人;-1.0
不重要的;-1.0
不重视;-1.0
不值得;-1.0
不值得的;-1.0
不值钱;-1.0
不值钱的;-1.0
不值钱的东西;-1.0
不准;-1.0
不容易的;-1.0
不屑做;-1.0
不悦之色;-1.0
不悦耳;-1.0
不悦耳的;-1.0
不留心;-1.0
不留心的;-1.0
不留神;-1.0
不留神的;-1.0
不真实的;-1.0
不眠;-1.0
不眠的;-1.0
不纯;-1.0
不纯的;-1.0
不纯洁;-1.0
不纯洁的;-1.0
不能决定;-1.0
不能决定的;-1.0
不能征服;-1.0
不能征服的;-1.0
不能的;-1.0
不能肯定;-1.0
不能信赖;-1.0
不能信赖的;-1.0
不能容忍的;-1.0
不能区别;-1.0
不能区别的;-1.0
不能胜任;-1.0
不能胜任的;-1.0
不能想像;-1.0
不能想像的;-1.0
不能解决;-1.0
不能解决的;-1.0
不能解决问题;-1.0
不能解决问题的;-1.0
不能解释;-1.0
不能解释的;-1.0
不能说明;-1.0
不能说明的;-1.0
不能辨别;-1.0
不能辨别的;-1.0
不能压制;-1.0
不能压制的;-1.0
不能矫正;-1.0
不能矫正的;-1.0
不能医治;-1.0
不能医治的;-1.0
不起作用;-1.0
不高兴;-1.0
不高兴的;-1.0
不健全;-1.0
不健全的;-1.0
不健康的;-1.0
不参加;-1.0
不坚固;-1.0
不坚固的;-1.0
不够的;-1.0
不得人心的;-1.0
不得力;-1.0
不得力的;-1.0
不得已的;-1.0
不得要领的;-1.0
不情愿;-1.0
不情愿的;-1.0
不清楚的;-1.0
不理会;-1.0
不祥的;-1.0
不习惯;-1.0
不习惯的;-1.0
不庄重;-1.0
不庄重的;-1.0
不规则的;-1.0
不规则的事物;-1.0
不许;-1.0
不胜任;-1.0
不胜任的;-1.0
不寻常;-1.0
不寻常的;-1.0
不愉快;-1.0
不愉快的;-1.0
不愉快的事;-1.0
不景气的;-1.0
不结果;-1.0
不结果的;-1.0
不结果实;-1.0
不结果实的;-1.0
不舒服;-1.0
不舒服的;-1.0
不舒适;-1.0
不舒适的;-1.0
不雅观的;-1.0
不顺利;-1.0
不顺利的;-1.0
不顺当;-1.0
不顺当地;-1.0
不新鲜;-1.0
不新鲜的;-1.0
不会的;-1.0
不经意说出;-1.0
不经济;-1.0
不经济的;-1.0
不诚实;-1.0
不诚实的;-1.0
不道德的;-1.0
不实在;-1.0
不实在的;-1.0
不对头地;-1.0
不满意的;-1.0
不称心;-1.0
不称心地;-1.0
不管;-1.0
不管怎样;-1.0
不管怎样地;-1.0
不精密;-1.0
不精密的;-1.0
不说话;-1.0
不说话的;-1.0
不逊的;-1.0
不履行;-1.0
不乐;-1.0
不洁的;-1.0
不洁净;-1.0
不洁净的;-1.0
不熟悉;-1.0
